id,movie_title,year,actor_1_name,actor_2_name,actor_3_name,director_name,genres,comb
2266,"paris, je t'aime",2006.0,Steve Buscemi,Miranda Richardson,Catalina Sandino Moreno,Olivier Assayas,Comedy Drama Romance,Steve Buscemi Miranda Richardson Catalina Sandino Moreno Olivier Assayas Comedy Drama Romance
13074,resurrecting the champ,2007.0,Harry Lennix,Kathryn Morris,Peter Coyote,Rod Lurie,Drama Sport,Harry Lennix Kathryn Morris Peter Coyote Rod Lurie Drama Sport
144340,admission,2013.0,Tina Fey,Sarita Choudhury,Christopher Evan Welch,Paul Weitz,Comedy Drama Romance,Tina Fey Sarita Choudhury Christopher Evan Welch Paul Weitz Comedy Drama Romance
48217,the widow of saint-pierre,2000.0,Emir Kusturica,Daniel Auteuil,Yves Jacques,Patrice Leconte,Drama Romance,Emir Kusturica Daniel Auteuil Yves Jacques Patrice Leconte Drama Romance
28211,chloe,2009.0,Liam Neeson,Meghan Heffern,Natalie Lisinska,Atom Egoyan,Drama Mystery Romance Thriller,Liam Neeson Meghan Heffern Natalie Lisinska Atom Egoyan Drama Mystery Romance Thriller
47502,faithful,1996.0,Chazz Palminteri,Ryan O'Neal,Paul Mazursky,Paul Mazursky,Comedy Crime Drama,Chazz Palminteri Ryan O'Neal Paul Mazursky Paul Mazursky Comedy Crime Drama
7445,brothers,2009.0,Natalie Portman,Jake Gyllenhaal,Ethan Suplee,Jim Sheridan,Drama Thriller,Natalie Portman Jake Gyllenhaal Ethan Suplee Jim Sheridan Drama Thriller
9950,find me guilty,2006.0,Peter Dinklage,Vin Diesel,Alex Rocco,Sidney Lumet,Biography Comedy Crime Drama,Peter Dinklage Vin Diesel Alex Rocco Sidney Lumet Biography Comedy Crime Drama
84892,the perks of being a wallflower,2012.0,Logan Lerman,Ezra Miller,Kate Walsh,Stephen Chbosky,Drama Romance,Logan Lerman Ezra Miller Kate Walsh Stephen Chbosky Drama Romance
24227,excessive force,1993.0,Burt Young,Ian Gomez,Thomas Ian Griffith,Jon Hess,Action,Burt Young Ian Gomez Thomas Ian Griffith Jon Hess Action
9672,infamous,2006.0,Toby Jones,Isabella Rossellini,Hope Davis,Douglas McGrath,Biography Crime Drama,Toby Jones Isabella Rossellini Hope Davis Douglas McGrath Biography Crime Drama
157544,the vatican tapes,2015.0,Djimon Hounsou,Alison Lohman,Dougray Scott,Mark Neveldine,Horror Thriller,Djimon Hounsou Alison Lohman Dougray Scott Mark Neveldine Horror Thriller
59678,attack the block,2011.0,John Boyega,Luke Treadaway,Jodie Whittaker,Joe Cornish,Action Comedy Sci-Fi Thriller,John Boyega Luke Treadaway Jodie Whittaker Joe Cornish Action Comedy Sci-Fi Thriller
79777,in the land of blood and honey,2011.0,Jelena Jovanova,Nikola Djuricko,Branko Djuric,Angelina Jolie Pitt,Drama Romance War,Jelena Jovanova Nikola Djuricko Branko Djuric Angelina Jolie Pitt Drama Romance War
158011,the call,2013.0,Michael Imperioli,Tara Platt,Roma Maffia,Brad Anderson,Crime Thriller,Michael Imperioli Tara Platt Roma Maffia Brad Anderson Crime Thriller
407887,operation chromite,2016.0,Liam Neeson,Dean Dawson,Jung-jae Lee,John H. Lee,Action Drama History War,Liam Neeson Dean Dawson Jung-jae Lee John H. Lee Action Drama History War
17043,the crocodile hunter: collision course,2002.0,Steve Irwin,Aden Young,Steve Bastoni,John Stainton,Action Adventure Comedy Family,Steve Irwin Aden Young Steve Bastoni John Stainton Action Adventure Comedy Family
8952,i love you phillip morris,2009.0,Dameon Clarke,Louis Herthum,Annie Golden,Glenn Ficarra,Biography Comedy Crime Drama Romance,Dameon Clarke Louis Herthum Annie Golden Glenn Ficarra Biography Comedy Crime Drama Romance
62204,quest for fire,1981.0,Rae Dawn Chong,Everett McGill,Gary Schwartz,Jean-Jacques Annaud,Adventure Drama History,Rae Dawn Chong Everett McGill Gary Schwartz Jean-Jacques Annaud Adventure Drama History
13435,antwone fisher,2002.0,Denzel Washington,Kevin Connolly,Derek Luke,Denzel Washington,Biography Drama,Denzel Washington Kevin Connolly Derek Luke Denzel Washington Biography Drama
17187,the emperor's club,2002.0,Gabriel Millman,Embeth Davidtz,Rob Morrow,Michael Hoffman,Drama,Gabriel Millman Embeth Davidtz Rob Morrow Michael Hoffman Drama
319,true romance,1993.0,Brad Pitt,Gary Oldman,Michael Rapaport,Tony Scott,Action Crime Drama Romance Thriller,Brad Pitt Gary Oldman Michael Rapaport Tony Scott Action Crime Drama Romance Thriller
59457,womb,2010.0,Eva Green,Matt Smith,Hannah Murray,Benedek Fliegauf,Drama Romance Sci-Fi,Eva Green Matt Smith Hannah Murray Benedek Fliegauf Drama Romance Sci-Fi
9504,glengarry glen ross,1992.0,Kevin Spacey,Al Pacino,Jude Ciccolella,James Foley,Crime Drama Mystery,Kevin Spacey Al Pacino Jude Ciccolella James Foley Crime Drama Mystery
37414,the killer inside me,2010.0,Liam Aiken,Ned Beatty,Jay R. Ferguson,Michael Winterbottom,Crime Drama Thriller,Liam Aiken Ned Beatty Jay R. Ferguson Michael Winterbottom Crime Drama Thriller
26688,sorority row,2009.0,Julian Morris,Margo Harshman,Rumer Willis,Stewart Hendler,Horror Mystery,Julian Morris Margo Harshman Rumer Willis Stewart Hendler Horror Mystery
43867,the prisoner of zenda,1937.0,David Niven,Mary Astor,Ronald Colman,John Cromwell,Adventure Drama Romance,David Niven Mary Astor Ronald Colman John Cromwell Adventure Drama Romance
6615,lars and the real girl,2007.0,Ryan Gosling,Kelli Garner,Paul Schneider,Craig Gillespie,Comedy Drama Romance,Ryan Gosling Kelli Garner Paul Schneider Craig Gillespie Comedy Drama Romance
14574,the boy in the striped pajamas,2008.0,Richard Johnson,Sheila Hancock,Cara Horgan,Mark Herman,Drama War,Richard Johnson Sheila Hancock Cara Horgan Mark Herman Drama War
16,dancer in the dark,2000.0,Catherine Deneuve,Udo Kier,Björk,Lars von Trier,Crime Drama Musical,Catherine Deneuve Udo Kier Björk Lars von Trier Crime Drama Musical
39780,oscar and lucinda,1997.0,Tom Wilkinson,Richard Roxburgh,Clive Russell,Gillian Armstrong,Drama Romance,Tom Wilkinson Richard Roxburgh Clive Russell Gillian Armstrong Drama Romance
21612,the funeral,1996.0,Isabella Rossellini,Vincent Gallo,Gretchen Mol,Abel Ferrara,Crime Drama,Isabella Rossellini Vincent Gallo Gretchen Mol Abel Ferrara Crime Drama
36691,solitary man,2009.0,Jenna Fischer,David Costabile,Richard Schiff,Brian Koppelman,Comedy Drama Romance,Jenna Fischer David Costabile Richard Schiff Brian Koppelman Comedy Drama Romance
23631,machete,2010.0,Robert De Niro,Don Johnson,Cheech Marin,Ethan Maniquis,Action Crime Thriller,Robert De Niro Don Johnson Cheech Marin Ethan Maniquis Action Crime Thriller
45324,casino jack,2010.0,Kevin Spacey,Eric Schweig,Christian Campbell,George Hickenlooper,Biography Comedy Crime Drama,Kevin Spacey Eric Schweig Christian Campbell George Hickenlooper Biography Comedy Crime Drama
12144,the land before time,1988.0,Judith Barsi,Gabriel Damon,Bill Erwin,Don Bluth,Adventure Animation Family,Judith Barsi Gabriel Damon Bill Erwin Don Bluth Adventure Animation Family
11658,tae guk gi: the brotherhood of war,2004.0,Min-sik Choi,Bin Won,Dong-gun Jang,Je-kyu Kang,Action Drama War,Min-sik Choi Bin Won Dong-gun Jang Je-kyu Kang Action Drama War
56601,the perfect game,2009.0,Clifton Collins Jr.,Cheech Marin,Bruce McGill,William Dear,Comedy Drama Family Sport,Clifton Collins Jr. Cheech Marin Bruce McGill William Dear Comedy Drama Family Sport
9552,the exorcist,1973.0,Ellen Burstyn,Linda Blair,Lee J. Cobb,William Friedkin,Horror,Ellen Burstyn Linda Blair Lee J. Cobb William Friedkin Horror
578,jaws,1975.0,Roy Scheider,Robert Shaw,Murray Hamilton,Steven Spielberg,Adventure Drama Thriller,Roy Scheider Robert Shaw Murray Hamilton Steven Spielberg Adventure Drama Thriller
2105,american pie,1999.0,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne,Paul Weitz,Comedy,Alyson Hannigan Shannon Elizabeth Natasha Lyonne Paul Weitz Comedy
126319,ernest & celestine,2012.0,Mackenzie Foy,Megan Mullally,Lambert Wilson,Stéphane Aubier,Animation Comedy Crime Drama Family,Mackenzie Foy Megan Mullally Lambert Wilson Stéphane Aubier Animation Comedy Crime Drama Family
10136,the golden child,1986.0,Victor Wong,Randall 'Tex' Cobb,Charlotte Lewis,Michael Ritchie,Action Adventure Comedy Fantasy Mystery,Victor Wong Randall 'Tex' Cobb Charlotte Lewis Michael Ritchie Action Adventure Comedy Fantasy Mystery
67660,think like a man,2012.0,Chris Brown,Romany Malco,Regina Hall,Tim Story,Comedy Romance,Chris Brown Romany Malco Regina Hall Tim Story Comedy Romance
10611,barbershop,2002.0,Sean Patrick Thomas,Jason George,Cedric the Entertainer,Tim Story,Comedy Drama,Sean Patrick Thomas Jason George Cedric the Entertainer Tim Story Comedy Drama
154,star trek ii: the wrath of khan,1982.0,Leonard Nimoy,Kirstie Alley,Nichelle Nichols,Nicholas Meyer,Action Adventure Sci-Fi,Leonard Nimoy Kirstie Alley Nichelle Nichols Nicholas Meyer Action Adventure Sci-Fi
3049,ace ventura: pet detective,1994.0,Sean Young,Udo Kier,David Margulies,Tom Shadyac,Comedy,Sean Young Udo Kier David Margulies Tom Shadyac Comedy
860,wargames,1983.0,Matthew Broderick,Barry Corbin,Ally Sheedy,John Badham,Sci-Fi Thriller,Matthew Broderick Barry Corbin Ally Sheedy John Badham Sci-Fi Thriller
9281,witness,1985.0,Harrison Ford,Viggo Mortensen,Lukas Haas,Peter Weir,Crime Drama Romance Thriller,Harrison Ford Viggo Mortensen Lukas Haas Peter Weir Crime Drama Romance Thriller
75674,act of valor,2012.0,Alex Veadov,Jason Cottle,Rorke Denver,Mike McCoy,Action Adventure Drama Thriller War,Alex Veadov Jason Cottle Rorke Denver Mike McCoy Action Adventure Drama Thriller War
9762,step up,2006.0,Channing Tatum,Alyson Stoner,Josh Henderson,Anne Fletcher,Crime Drama Music Romance,Channing Tatum Alyson Stoner Josh Henderson Anne Fletcher Crime Drama Music Romance
3179,beavis and butt-head do america,1996.0,Bruce Willis,Demi Moore,John Doman,Mike Judge,Adventure Animation Comedy Crime,Bruce Willis Demi Moore John Doman Mike Judge Adventure Animation Comedy Crime
184,jackie brown,1997.0,Robert De Niro,Sid Haig,Robert Forster,Quentin Tarantino,Crime Thriller,Robert De Niro Sid Haig Robert Forster Quentin Tarantino Crime Thriller
13335,harold & kumar escape from guantanamo bay,2008.0,Danneel Ackles,Eric Winter,Beverly D'Angelo,Jon Hurwitz,Adventure Comedy,Danneel Ackles Eric Winter Beverly D'Angelo Jon Hurwitz Adventure Comedy
76726,chronicle,2012.0,Michael Kelly,Alex Russell,Ashley Hinshaw,Josh Trank,Drama Sci-Fi Thriller,Michael Kelly Alex Russell Ashley Hinshaw Josh Trank Drama Sci-Fi Thriller
10269,yentl,1983.0,Miriam Margolyes,Amy Irving,Steven Hill,Barbra Streisand,Drama Musical Romance,Miriam Margolyes Amy Irving Steven Hill Barbra Streisand Drama Musical Romance
36819,time bandits,1981.0,Shelley Duvall,Michael Palin,Kenny Baker,Terry Gilliam,Adventure Comedy Fantasy Sci-Fi,Shelley Duvall Michael Palin Kenny Baker Terry Gilliam Adventure Comedy Fantasy Sci-Fi
57214,project x,2012.0,Dax Flame,Kirby Bliss Blanton,Oliver Cooper,Nima Nourizadeh,Comedy Crime,Dax Flame Kirby Bliss Blanton Oliver Cooper Nima Nourizadeh Comedy Crime
11202,patton,1970.0,George C. Scott,Karl Malden,Bill Hickman,Franklin J. Schaffner,Biography Drama War,George C. Scott Karl Malden Bill Hickman Franklin J. Schaffner Biography Drama War
9357,one hour photo,2002.0,Robin Williams,Gary Cole,Connie Nielsen,Mark Romanek,Drama Thriller,Robin Williams Gary Cole Connie Nielsen Mark Romanek Drama Thriller
13812,quarantine,2008.0,Andrew Fiscella,Jay Hernandez,Dania Ramirez,John Erick Dowdle,Horror Sci-Fi Thriller,Andrew Fiscella Jay Hernandez Dania Ramirez John Erick Dowdle Horror Sci-Fi Thriller
9030,the eye,2008.0,Chloë Grace Moretz,Alessandro Nivola,Obba Babatundé,David Moreau,Horror Mystery,Chloë Grace Moretz Alessandro Nivola Obba Babatundé David Moreau Horror Mystery
19084,johnson family vacation,2004.0,Vanessa Williams,Shannon Elizabeth,Shad Moss,Christopher Erskin,Comedy,Vanessa Williams Shannon Elizabeth Shad Moss Christopher Erskin Comedy
8386,how high,2001.0,Hector Elizondo,Fred Willard,T.J. Thyne,Jesse Dylan,Comedy Fantasy,Hector Elizondo Fred Willard T.J. Thyne Jesse Dylan Comedy Fantasy
10437,the muppet christmas carol,1992.0,Steven Mackintosh,Jerry Nelson,Steve Whitmire,Brian Henson,Comedy Drama Family Fantasy Musical,Steven Mackintosh Jerry Nelson Steve Whitmire Brian Henson Comedy Drama Family Fantasy Musical
36557,casino royale,2006.0,Eva Green,Tobias Menzies,Ivana Milicevic,Martin Campbell,Action Adventure Thriller,Eva Green Tobias Menzies Ivana Milicevic Martin Campbell Action Adventure Thriller
1360,frida,2002.0,Salma Hayek,Roger Rees,Valeria Golino,Julie Taymor,Biography Drama Romance,Salma Hayek Roger Rees Valeria Golino Julie Taymor Biography Drama Romance
101267,katy perry: part of me,2012.0,Lexie Contursi,Ashley Ashida Dixon,Anthony Burrell,Dan Cutforth,Documentary Music,Lexie Contursi Ashley Ashida Dixon Anthony Burrell Dan Cutforth Documentary Music
222935,the fault in our stars,2014.0,Shailene Woodley,Sam Trammell,Nat Wolff,Josh Boone,Drama Romance,Shailene Woodley Sam Trammell Nat Wolff Josh Boone Drama Romance
10220,rounders,1998.0,Matt Damon,Martin Landau,Gretchen Mol,John Dahl,Crime Drama,Matt Damon Martin Landau Gretchen Mol John Dahl Crime Drama
284296,top five,2014.0,Rosario Dawson,Romany Malco,J.B. Smoove,Chris Rock,Comedy Romance,Rosario Dawson Romany Malco J.B. Smoove Chris Rock Comedy Romance
31915,prophecy,1979.0,Talia Shire,Richard Dysart,Robert Foxworth,John Frankenheimer,Horror Sci-Fi,Talia Shire Richard Dysart Robert Foxworth John Frankenheimer Horror Sci-Fi
11601,stir of echoes,1999.0,Illeana Douglas,Kathryn Erbe,Lusia Strus,David Koepp,Horror Mystery Thriller,Illeana Douglas Kathryn Erbe Lusia Strus David Koepp Horror Mystery Thriller
205220,philomena,2013.0,Steve Coogan,Mare Winningham,Peter Hermann,Stephen Frears,Biography Drama,Steve Coogan Mare Winningham Peter Hermann Stephen Frears Biography Drama
11354,the upside of anger,2005.0,Alicia Witt,Erika Christensen,Joan Allen,Mike Binder,Comedy Drama,Alicia Witt Erika Christensen Joan Allen Mike Binder Comedy Drama
16241,the boys from brazil,1978.0,Laurence Olivier,Anne Meara,Steve Guttenberg,Franklin J. Schaffner,Drama Thriller,Laurence Olivier Anne Meara Steve Guttenberg Franklin J. Schaffner Drama Thriller
14191,aquamarine,2006.0,Tammin Sursok,Joanna 'JoJo' Levesque,Dichen Lachman,Elizabeth Allen Rosenbaum,Comedy Family Fantasy Romance,Tammin Sursok Joanna 'JoJo' Levesque Dichen Lachman Elizabeth Allen Rosenbaum Comedy Family Fantasy Romance
286565,paper towns,2015.0,Nat Wolff,Cara Delevingne,Meg Crosbie,Jake Schreier,Drama Mystery Romance,Nat Wolff Cara Delevingne Meg Crosbie Jake Schreier Drama Mystery Romance
26710,my baby's daddy,2004.0,Michael Imperioli,Marsha Thomason,Bai Ling,Cheryl Dunye,Comedy,Michael Imperioli Marsha Thomason Bai Ling Cheryl Dunye Comedy
129670,nebraska,2013.0,Devin Ratray,Bruce Dern,Will Forte,Alexander Payne,Adventure Comedy Drama,Devin Ratray Bruce Dern Will Forte Alexander Payne Adventure Comedy Drama
9059,tales from the crypt: demon knight,1995.0,CCH Pounder,Jada Pinkett Smith,Gary Farmer,Ernest R. Dickerson,Action Fantasy Horror Thriller,CCH Pounder Jada Pinkett Smith Gary Farmer Ernest R. Dickerson Action Fantasy Horror Thriller
34549,max keeble's big move,2001.0,Noel Fisher,Amber Valletta,Larry Miller,Tim Hill,Comedy Crime Family,Noel Fisher Amber Valletta Larry Miller Tim Hill Comedy Crime Family
57157,young adult,2011.0,Charlize Theron,Patton Oswalt,Collette Wolfe,Jason Reitman,Comedy Drama,Charlize Theron Patton Oswalt Collette Wolfe Jason Reitman Comedy Drama
1948,crank,2006.0,Jason Statham,Edi Gathegi,Jose Pablo Cantillo,Mark Neveldine,Action Crime Thriller,Jason Statham Edi Gathegi Jose Pablo Cantillo Mark Neveldine Action Crime Thriller
28353,how to be a player,1997.0,Bernie Mac,Gilbert Gottfried,Lark Voorhies,Lionel C. Martin,Comedy,Bernie Mac Gilbert Gottfried Lark Voorhies Lionel C. Martin Comedy
46889,living out loud,1998.0,Holly Hunter,Eddie Cibrian,Jenette Goldstein,Richard LaGravenese,Comedy Drama Romance,Holly Hunter Eddie Cibrian Jenette Goldstein Richard LaGravenese Comedy Drama Romance
38093,just wright,2010.0,Common,Laz Alonso,Mehcad Brooks,Sanaa Hamri,Comedy Romance Sport,Common Laz Alonso Mehcad Brooks Sanaa Hamri Comedy Romance Sport
14976,rachel getting married,2008.0,Anne Hathaway,Rosemarie DeWitt,Bill Irwin,Jonathan Demme,Drama Romance,Anne Hathaway Rosemarie DeWitt Bill Irwin Jonathan Demme Drama Romance
11027,the postman always rings twice,1981.0,Anjelica Huston,Michael Lerner,John Colicos,Bob Rafelson,Crime Drama Romance Thriller,Anjelica Huston Michael Lerner John Colicos Bob Rafelson Crime Drama Romance Thriller
3635,girl with a pearl earring,2003.0,Scarlett Johansson,Colin Firth,Tom Wilkinson,Peter Webber,Biography Drama Romance,Scarlett Johansson Colin Firth Tom Wilkinson Peter Webber Biography Drama Romance
387,das boot,1981.0,Jürgen Prochnow,Martin Semmelrogge,Herbert Grönemeyer,Wolfgang Petersen,Adventure Drama Thriller War,Jürgen Prochnow Martin Semmelrogge Herbert Grönemeyer Wolfgang Petersen Adventure Drama Thriller War
10733,the alamo,2004.0,Dennis Quaid,Marc Blucas,Jordi Mollà,John Lee Hancock,Drama History War Western,Dennis Quaid Marc Blucas Jordi Mollà John Lee Hancock Drama History War Western
6020,sorority boys,2002.0,Heather Matarazzo,Barry Watson,Harland Williams,Wallace Wolodarsky,Comedy,Heather Matarazzo Barry Watson Harland Williams Wallace Wolodarsky Comedy
122906,about time,2013.0,Tom Hughes,Tom Hollander,Lindsay Duncan,Richard Curtis,Drama Fantasy Romance,Tom Hughes Tom Hollander Lindsay Duncan Richard Curtis Drama Fantasy Romance
9550,house of flying daggers,2004.0,Takeshi Kaneshiro,Andy Lau,Zhengyong Zhang,Yimou Zhang,Action Adventure Drama Romance,Takeshi Kaneshiro Andy Lau Zhengyong Zhang Yimou Zhang Action Adventure Drama Romance
60599,arbitrage,2012.0,Nate Parker,Curtiss Cook,Reg E. Cathey,Nicholas Jarecki,Drama Thriller,Nate Parker Curtiss Cook Reg E. Cathey Nicholas Jarecki Drama Thriller
227719,project almanac,2015.0,Gary Weeks,Jonny Weston,Sofia Black-D'Elia,Dean Israelite,Sci-Fi Thriller,Gary Weeks Jonny Weston Sofia Black-D'Elia Dean Israelite Sci-Fi Thriller
14299,cadillac records,2008.0,Cedric the Entertainer,Veronika Dash,Tammy Blanchard,Darnell Martin,Biography Drama Music,Cedric the Entertainer Veronika Dash Tammy Blanchard Darnell Martin Biography Drama Music
19419,screwed,2000.0,Sarah Silverman,Dave Chappelle,Sherman Hemsley,Scott Alexander,Comedy Crime,Sarah Silverman Dave Chappelle Sherman Hemsley Scott Alexander Comedy Crime
12088,fortress,1992.0,Christopher Lambert,Kurtwood Smith,Clifton Collins Jr.,Stuart Gordon,Action Crime Sci-Fi Thriller,Christopher Lambert Kurtwood Smith Clifton Collins Jr. Stuart Gordon Action Crime Sci-Fi Thriller
14799,for your consideration,2006.0,John Michael Higgins,Catherine O'Hara,Ed Begley Jr.,Christopher Guest,Comedy,John Michael Higgins Catherine O'Hara Ed Begley Jr. Christopher Guest Comedy
9466,celebrity,1998.0,Melanie Griffith,Aleksa Palladino,Greg Mottola,Woody Allen,Comedy Drama,Melanie Griffith Aleksa Palladino Greg Mottola Woody Allen Comedy Drama
7510,running with scissors,2006.0,Jill Clayburgh,Joseph Cross,Dagmara Dominczyk,Ryan Murphy,Comedy Drama,Jill Clayburgh Joseph Cross Dagmara Dominczyk Ryan Murphy Comedy Drama
31246,from justin to kelly,2003.0,Anika Noni Rose,Kelly Clarkson,Brian Dietzen,Robert Iscove,Comedy Musical Romance,Anika Noni Rose Kelly Clarkson Brian Dietzen Robert Iscove Comedy Musical Romance
61752,girl 6,1996.0,Michael Imperioli,Debi Mazar,Gretchen Mol,Spike Lee,Comedy Drama,Michael Imperioli Debi Mazar Gretchen Mol Spike Lee Comedy Drama
10944,in the cut,2003.0,Jennifer Jason Leigh,Nick Damici,Susan Gardner,Jane Campion,Mystery Thriller,Jennifer Jason Leigh Nick Damici Susan Gardner Jane Campion Mystery Thriller
10362,two lovers,2008.0,Isabella Rossellini,Vinessa Shaw,Samantha Ivers,James Gray,Drama Romance,Isabella Rossellini Vinessa Shaw Samantha Ivers James Gray Drama Romance
14778,last orders,2001.0,Bob Hoskins,Ray Winstone,JJ Feild,Fred Schepisi,Drama,Bob Hoskins Ray Winstone JJ Feild Fred Schepisi Drama
1255,the host,2006.0,Doona Bae,Kang-ho Song,Ah-sung Ko,Joon-ho Bong,Comedy Drama Horror Sci-Fi,Doona Bae Kang-ho Song Ah-sung Ko Joon-ho Bong Comedy Drama Horror Sci-Fi
45226,the pursuit of d.b. cooper,1981.0,Robert Duvall,Treat Williams,Paul Gleason,Roger Spottiswoode,Adventure Crime Thriller,Robert Duvall Treat Williams Paul Gleason Roger Spottiswoode Adventure Crime Thriller
